Y1,YY1,X401,X402,X403,X405
53733,5373,3,5,5,1
53734,5373,3,5,5,1
53735,5373,3,5,5,1
53741,5374,3,5,1,5
53742,5374,3,5,1,5
53743,5374,3,5,1,5
53744,5374,3,5,1,5
53745,5374,3,5,1,5
53751,5375,3,5,5,5
53752,5375,3,5,5,5
53753,5375,3,5,5,5
53754,5375,3,5,5,5
53755,5375,3,5,5,5
53761,5376,1,5,1,1
53762,5376,1,5,1,1
53763,5376,1,5,1,1
53764,5376,1,5,1,1
53765,5376,1,5,1,1
53771,5377,1,5,5,1
53772,5377,1,5,5,1
53773,5377,1,5,5,1
53774,5377,1,5,5,1
53775,5377,1,5,5,1
53781,5378,5,5,5,1
53782,5378,5,5,5,1
53783,5378,5,5,5,1
53784,5378,5,5,5,1
53785,5378,5,5,5,1
53791,5379,5,5,5,5
53792,5379,5,5,5,5
53793,5379,5,5,5,5
53794,5379,5,5,5,5
53795,5379,5,5,5,5
53801,5380,1,5,5,1
53802,5380,1,5,5,1
53803,5380,1,5,5,1
53804,5380,1,5,5,1
53805,5380,1,5,5,1
53811,5381,1,5,1,1
53812,5381,1,5,1,1
53813,5381,1,5,1,1
53814,5381,1,5,1,1
53815,5381,1,5,1,1
53821,5382,5,5,1,1
53822,5382,5,5,1,1
53823,5382,5,5,1,1
53824,5382,5,5,1,1
53825,5382,5,5,1,1
53831,5383,1,1,5,1
53832,5383,1,1,5,1
53833,5383,1,1,5,1
53834,5383,1,1,5,1
53835,5383,1,1,5,1
53841,5384,3,1,1,1
53842,5384,3,1,1,1
53843,5384,3,1,1,1
53844,5384,3,1,1,1
53845,5384,3,1,1,1
53851,5385,1,5,1,1
53852,5385,1,5,1,1
53853,5385,1,5,1,1
53854,5385,1,5,1,1
53855,5385,1,5,1,1
53861,5386,1,5,1,1
53862,5386,1,5,1,1
53863,5386,1,5,1,1
53864,5386,1,5,1,1
53865,5386,1,5,1,1
53871,5387,5,1,5,1
53872,5387,5,1,5,1
53873,5387,5,1,5,1
53874,5387,5,1,5,1
53875,5387,5,1,5,1
53881,5388,3,5,1,1
53882,5388,3,5,1,1
53883,5388,3,5,1,1
53884,5388,3,5,1,1
53885,5388,3,5,1,1
53891,5389,3,5,5,5
53892,5389,3,5,5,5
53893,5389,3,5,5,5
53894,5389,3,5,5,5
53895,5389,3,5,5,5
53901,5390,3,5,5,5
53902,5390,3,5,5,5
53903,5390,3,5,5,5
53904,5390,3,5,5,5
53905,5390,3,5,5,5
53911,5391,5,5,5,1
53912,5391,5,5,5,1
53913,5391,5,5,5,1
53914,5391,5,5,5,1
53915,5391,5,5,5,1
53921,5392,3,1,1,1
53922,5392,3,1,1,1
53923,5392,3,1,1,1
53924,5392,3,1,1,1
53925,5392,3,1,1,1
53931,5393,3,5,5,1
53932,5393,3,5,5,1
53933,5393,3,5,5,1
53934,5393,3,5,5,1
53935,5393,3,5,5,1
53941,5394,5,5,1,5
53942,5394,5,5,1,5
53943,5394,5,5,1,5
53944,5394,5,5,1,5
53945,5394,5,5,1,5
53951,5395,3,5,5,1
53952,5395,3,5,5,1
53953,5395,3,5,5,1
53954,5395,3,5,5,1
53955,5395,3,5,5,1
53961,5396,3,5,1,5
53962,5396,3,5,1,5
53963,5396,3,5,1,5
53964,5396,3,5,1,5
53965,5396,3,5,1,5
53971,5397,5,5,1,5
53972,5397,5,5,1,5
53973,5397,5,5,1,5
53974,5397,5,5,1,5
53975,5397,5,5,1,5
53981,5398,3,5,5,1
53982,5398,3,5,5,1
53983,5398,3,5,5,1
53984,5398,3,5,5,1
53985,5398,3,5,5,1
53991,5399,1,5,5,1
53992,5399,1,5,5,1
53993,5399,1,5,5,1
53994,5399,1,5,5,1
53995,5399,1,5,5,1
54001,5400,5,5,5,1
54002,5400,5,5,5,1
54003,5400,5,5,5,1
54004,5400,5,5,5,1
54005,5400,5,5,5,1
54011,5401,3,5,1,1
54012,5401,3,5,1,1
54013,5401,3,5,1,1
54014,5401,3,5,1,1
54015,5401,3,5,1,1
54021,5402,3,5,5,5
54022,5402,3,5,5,5
54023,5402,3,5,5,5
54024,5402,3,5,5,5
54025,5402,3,5,5,5
54031,5403,5,1,5,1
54032,5403,5,1,5,1
54033,5403,5,1,5,1
54034,5403,5,1,5,1
54035,5403,5,1,5,1
54041,5404,1,5,5,1
54042,5404,1,5,5,1
54043,5404,1,5,5,1
54044,5404,1,5,5,1
54045,5404,1,5,5,1
54051,5405,3,1,1,1
54052,5405,3,1,1,1
54053,5405,3,1,1,1
54054,5405,3,1,1,1
54055,5405,3,1,1,1
54061,5406,3,5,1,1
54062,5406,3,5,1,1
54063,5406,3,5,1,1
54064,5406,3,5,1,1
54065,5406,3,5,1,1
54081,5408,5,5,5,1
54082,5408,5,5,5,1
54083,5408,5,5,5,1
54084,5408,5,5,5,1
54085,5408,5,5,5,1
54091,5409,1,1,5,1
54092,5409,1,1,5,1
54093,5409,1,1,5,1
54094,5409,1,1,5,1
54095,5409,1,1,5,1
54101,5410,3,5,1,5
54102,5410,3,5,1,5
54103,5410,3,5,1,5
54104,5410,3,5,1,5
54105,5410,3,5,1,5
54111,5411,3,5,1,1
54112,5411,3,5,1,1
54113,5411,3,5,1,1
54114,5411,3,5,1,1
54115,5411,3,5,1,1
54121,5412,5,5,5,1
54122,5412,5,5,5,1
54123,5412,5,5,5,1
54124,5412,5,5,5,1
54125,5412,5,5,5,1
54131,5413,3,5,5,1
54132,5413,3,5,5,1
54133,5413,3,5,5,1
54134,5413,3,5,5,1
54135,5413,3,5,5,1
54141,5414,3,5,1,1
54142,5414,3,5,1,1
54143,5414,3,5,1,1
54144,5414,3,5,1,1
54145,5414,3,5,1,1
54151,5415,3,5,5,5
54152,5415,3,5,5,5
54153,5415,3,5,5,5
54154,5415,3,5,5,5
54155,5415,3,5,5,5
54161,5416,1,5,5,1
54162,5416,1,5,5,1
54163,5416,1,5,5,1
54164,5416,1,5,5,1
54165,5416,1,5,5,1
54171,5417,5,5,1,5
54172,5417,5,5,1,5
54173,5417,5,5,1,5
54174,5417,5,5,1,5
54175,5417,5,5,1,5
54181,5418,3,5,5,1
54182,5418,3,5,5,1
54183,5418,3,5,5,1
54184,5418,3,5,5,1
54185,5418,3,5,5,1
54191,5419,5,5,1,5
54192,5419,5,5,1,5
54193,5419,5,5,1,5
54194,5419,5,5,1,5
54195,5419,5,5,1,5
54201,5420,5,5,1,5
54202,5420,5,5,1,5
54203,5420,5,5,1,5
54204,5420,5,5,1,5
54205,5420,5,5,1,5
54211,5421,3,1,1,1
54212,5421,3,1,1,1
54213,5421,3,1,1,1
54214,5421,3,1,1,1
54215,5421,3,1,1,1
54221,5422,5,1,5,1
54222,5422,5,1,5,1
54223,5422,5,1,5,1
54224,5422,5,1,5,1
54225,5422,5,1,5,1
54231,5423,3,5,5,1
54232,5423,3,5,5,1
54233,5423,3,5,5,1
54234,5423,3,5,5,1
54235,5423,3,5,5,1
54241,5424,3,5,1,1
54242,5424,3,5,1,1
54243,5424,3,5,1,1
54244,5424,3,5,1,1
54245,5424,3,5,1,1
54251,5425,5,5,1,1
54252,5425,5,5,1,1
54253,5425,5,5,1,1
54254,5425,5,5,1,1
54255,5425,5,5,1,1
54261,5426,3,5,5,1
54262,5426,3,5,5,1
54263,5426,3,5,5,1
54264,5426,3,5,5,1
54265,5426,3,5,5,1
54271,5427,3,5,1,1
54272,5427,3,5,1,1
54273,5427,3,5,1,1
54274,5427,3,5,1,1
54275,5427,3,5,1,1
54281,5428,3,5,5,1
54282,5428,3,5,5,1
54283,5428,3,5,5,1
54284,5428,3,5,5,1
54285,5428,3,5,5,1
54291,5429,1,5,1,5
54292,5429,1,5,1,5
54293,5429,1,5,1,5
54294,5429,1,5,1,5
54295,5429,1,5,1,5
54301,5430,5,5,5,1
54302,5430,5,5,5,1
54303,5430,5,5,5,1
54304,5430,5,5,5,1
54305,5430,5,5,5,1
54311,5431,5,5,1,1
54312,5431,5,5,1,1
54313,5431,5,5,1,1
54314,5431,5,5,1,1
54315,5431,5,5,1,1
54321,5432,1,5,1,1
54322,5432,1,5,1,1
54323,5432,1,5,1,1
54324,5432,1,5,1,1
54325,5432,1,5,1,1
54331,5433,3,5,5,1
54332,5433,3,5,5,1
54333,5433,3,5,5,1
54334,5433,3,5,5,1
54335,5433,3,5,5,1
54341,5434,3,5,1,1
54342,5434,3,5,1,1
54343,5434,3,5,1,1
54344,5434,3,5,1,1
54345,5434,3,5,1,1
54351,5435,5,5,1,1
54352,5435,5,5,1,1
54353,5435,5,5,1,1
54354,5435,5,5,1,1
54355,5435,5,5,1,1
54361,5436,3,5,1,1
54362,5436,3,5,1,1
54363,5436,3,5,1,1
54364,5436,3,5,1,1
54365,5436,3,5,1,1
54371,5437,3,1,5,1
54372,5437,3,1,5,1
54373,5437,3,1,5,1
54374,5437,3,1,5,1
54375,5437,3,1,5,1
54381,5438,5,5,5,5
54382,5438,5,5,5,5
54383,5438,5,5,5,5
54384,5438,5,5,5,5
54385,5438,5,5,5,5
54391,5439,1,5,5,1
54392,5439,1,5,5,1
54393,5439,1,5,5,1
54394,5439,1,5,5,1
54395,5439,1,5,5,1
54401,5440,5,5,5,5
54402,5440,5,5,5,5
54403,5440,5,5,5,5
54404,5440,5,5,5,5
54405,5440,5,5,5,5
54411,5441,3,5,5,1
54412,5441,3,5,5,1
54413,5441,3,5,5,1
54414,5441,3,5,5,1
54415,5441,3,5,5,1
54421,5442,1,5,1,1
54422,5442,1,5,1,1
54423,5442,1,5,1,1
54424,5442,1,5,1,1
54425,5442,1,5,1,1
54431,5443,1,5,1,1
54432,5443,1,5,1,1
54433,5443,1,5,1,1
54434,5443,1,5,1,1
54435,5443,1,5,1,1
54441,5444,1,1,1,1
54442,5444,1,1,1,1
54443,5444,1,1,1,1
54444,5444,1,1,1,1
54445,5444,1,1,1,1
54451,5445,3,5,1,1
54452,5445,3,5,1,1
54453,5445,3,5,1,1
54454,5445,3,5,1,1
54455,5445,3,5,1,1
54461,5446,5,5,1,1
54462,5446,5,5,1,1
54463,5446,5,5,1,1
54464,5446,5,5,1,1
54465,5446,5,5,1,1
54471,5447,1,5,5,1
54472,5447,1,5,5,1
54473,5447,1,5,5,1
54474,5447,1,5,5,1
54475,5447,1,5,5,1
54481,5448,5,5,5,5
54482,5448,5,5,5,5
54483,5448,5,5,5,5
54484,5448,5,5,5,5
54485,5448,5,5,5,5
54491,5449,3,5,5,1
54492,5449,3,5,5,1
54493,5449,3,5,5,1
54494,5449,3,5,5,1
54495,5449,3,5,5,1
54501,5450,5,1,1,1
54502,5450,5,1,1,1
54503,5450,5,1,1,1
54504,5450,5,1,1,1
54505,5450,5,1,1,1
54511,5451,3,5,5,1
54512,5451,3,5,5,1
54513,5451,3,5,5,1
54514,5451,3,5,5,1
54515,5451,3,5,5,1
54521,5452,1,5,1,1
54522,5452,1,5,1,1
54523,5452,1,5,1,1
54524,5452,1,5,1,1
54525,5452,1,5,1,1
54531,5453,5,5,1,1
54532,5453,5,5,1,1
54533,5453,5,5,1,1
54534,5453,5,5,1,1
54535,5453,5,5,1,1
54551,5455,1,5,5,5
54552,5455,1,5,5,5
54553,5455,1,5,5,5
54554,5455,1,5,5,5
54555,5455,1,5,5,5
54561,5456,5,5,5,5
54562,5456,5,5,5,5
54563,5456,5,5,5,5
54564,5456,5,5,5,5
54565,5456,5,5,5,5
54571,5457,5,5,1,5
54572,5457,5,5,1,5
54573,5457,5,5,1,5
54574,5457,5,5,1,5
54575,5457,5,5,1,5
54581,5458,5,5,5,1
54582,5458,5,5,5,1
54583,5458,5,5,5,1
54584,5458,5,5,5,1
54585,5458,5,5,5,1
54591,5459,3,5,1,1
54592,5459,3,5,1,1
54593,5459,3,5,1,1
54594,5459,3,5,1,1
54595,5459,3,5,1,1
54601,5460,5,1,5,1
54602,5460,5,1,5,1
54603,5460,5,1,5,1
54604,5460,5,1,5,1
54605,5460,5,1,5,1
54611,5461,5,5,1,1
54612,5461,5,5,1,1
54613,5461,5,5,1,1
54614,5461,5,5,1,1
54615,5461,5,5,1,1
54621,5462,1,5,1,1
54622,5462,1,5,1,1
54623,5462,1,5,1,1
54624,5462,1,5,1,1
54625,5462,1,5,1,1
54631,5463,5,5,5,5
54632,5463,5,5,5,5
54633,5463,5,5,5,5
54634,5463,5,5,5,5
54635,5463,5,5,5,5
54641,5464,1,5,1,1
54642,5464,1,5,1,1
54643,5464,1,5,1,1
54644,5464,1,5,1,1
54645,5464,1,5,1,1
54651,5465,3,5,1,1
54652,5465,3,5,1,1
54653,5465,3,5,1,1
54654,5465,3,5,1,1
54655,5465,3,5,1,1
54661,5466,5,5,5,5
54662,5466,5,5,5,5
54663,5466,5,5,5,5
54664,5466,5,5,5,5
54665,5466,5,5,5,5
54671,5467,1,5,1,1
54672,5467,1,5,1,1
54673,5467,1,5,1,1
54674,5467,1,5,1,1
54675,5467,1,5,1,1
54681,5468,3,5,1,1
54682,5468,3,5,1,1
54683,5468,3,5,1,1
54684,5468,3,5,1,1
54685,5468,3,5,1,1
54691,5469,5,5,5,5
54692,5469,5,5,5,5
54693,5469,5,5,5,5
54694,5469,5,5,5,5
54695,5469,5,5,5,5
54701,5470,1,1,5,1
54702,5470,1,1,5,1
54703,5470,1,1,5,1
54704,5470,1,1,5,1
54705,5470,1,1,5,1
54711,5471,3,5,1,1
54712,5471,3,5,1,1
54713,5471,3,5,1,1
54714,5471,3,5,1,1
54715,5471,3,5,1,1
54721,5472,1,5,1,1
54722,5472,1,5,1,1
54723,5472,1,5,1,1
54724,5472,1,5,1,1
54725,5472,1,5,1,1
54731,5473,5,1,5,1
54732,5473,5,1,5,1
54733,5473,5,1,5,1
54734,5473,5,1,5,1
54735,5473,5,1,5,1
54741,5474,3,5,5,1
54742,5474,3,5,5,1
54743,5474,3,5,5,1
54744,5474,3,5,5,1
54745,5474,3,5,5,1
54751,5475,3,5,5,1
54752,5475,3,5,5,1
54753,5475,3,5,5,1
54754,5475,3,5,5,1
54755,5475,3,5,5,1
54761,5476,1,5,1,1
54762,5476,1,5,1,1
54763,5476,1,5,1,1
54764,5476,1,5,1,1
54765,5476,1,5,1,1
54771,5477,1,5,1,1
54772,5477,1,5,1,1
54773,5477,1,5,1,1
54774,5477,1,5,1,1
54775,5477,1,5,1,1
54781,5478,3,1,5,1
54782,5478,3,1,5,1
54783,5478,3,1,5,1
54784,5478,3,1,5,1
54785,5478,3,1,5,1
54791,5479,3,5,5,1
54792,5479,3,5,5,1
54793,5479,3,5,5,1
54794,5479,3,5,5,1
54795,5479,3,5,5,1
54801,5480,5,5,5,5
54802,5480,5,5,5,5
54803,5480,5,5,5,5
54804,5480,5,5,5,5
54805,5480,5,5,5,5
54811,5481,1,5,5,5
54812,5481,1,5,5,5
54813,5481,1,5,5,5
54814,5481,1,5,5,5
54815,5481,1,5,5,5
54821,5482,5,5,5,5
54822,5482,5,5,5,5
54823,5482,5,5,5,5
54824,5482,5,5,5,5
54825,5482,5,5,5,5
54831,5483,5,5,1,5
54832,5483,5,5,1,5
54833,5483,5,5,1,5
54834,5483,5,5,1,5
54835,5483,5,5,1,5
54841,5484,1,5,1,1
54842,5484,1,5,1,1
54843,5484,1,5,1,1
54844,5484,1,5,1,1
54845,5484,1,5,1,1
54851,5485,5,5,5,1
54852,5485,5,5,5,1
54853,5485,5,5,5,1
54854,5485,5,5,5,1
54855,5485,5,5,5,1
54861,5486,5,5,5,1
54862,5486,5,5,5,1
54863,5486,5,5,5,1
54864,5486,5,5,5,1
54865,5486,5,5,5,1
54871,5487,5,5,5,5
54872,5487,5,5,5,5
54873,5487,5,5,5,5
54874,5487,5,5,5,5
54875,5487,5,5,5,5
54881,5488,1,5,5,1
54882,5488,1,5,5,1
54883,5488,1,5,5,1
54884,5488,1,5,5,1
54885,5488,1,5,5,1
54891,5489,5,5,1,5
54892,5489,5,5,1,5
54893,5489,5,5,1,5
54894,5489,5,5,1,5
54895,5489,5,5,1,5
54901,5490,3,5,1,5
54902,5490,3,5,1,5
54903,5490,3,5,1,5
54904,5490,3,5,1,5
54905,5490,3,5,1,5
54911,5491,5,5,5,1
54912,5491,5,5,5,1
54913,5491,5,5,5,1
54914,5491,5,5,5,1
54915,5491,5,5,5,1
54921,5492,1,1,1,1
54922,5492,1,1,1,1
54923,5492,1,1,1,1
54924,5492,1,1,1,1
54925,5492,1,1,1,1
54931,5493,5,5,5,1
54932,5493,5,5,5,1
54933,5493,5,5,5,1
54934,5493,5,5,5,1
54935,5493,5,5,5,1
54941,5494,5,5,5,1
54942,5494,5,5,5,1
54943,5494,5,5,5,1
54944,5494,5,5,5,1
54945,5494,5,5,5,1
54951,5495,1,5,5,1
54952,5495,1,5,5,1
54953,5495,1,5,5,1
54954,5495,1,5,5,1
54955,5495,1,5,5,1
54961,5496,5,5,5,1
54962,5496,5,5,5,1
54963,5496,5,5,5,1
54964,5496,5,5,5,1
54965,5496,5,5,5,1
54971,5497,3,5,5,1
54972,5497,3,5,5,1
54973,5497,3,5,5,1
54974,5497,3,5,5,1
54975,5497,3,5,5,1
54981,5498,5,1,5,5
54982,5498,5,1,5,5
54983,5498,5,1,5,5
54984,5498,5,1,5,5
54985,5498,5,1,5,5
54991,5499,5,5,5,5
54992,5499,5,5,5,5
54993,5499,5,5,5,5
54994,5499,5,5,5,5
54995,5499,5,5,5,5
55001,5500,1,5,5,1
55002,5500,1,5,5,1
55003,5500,1,5,5,1
55004,5500,1,5,5,1
55005,5500,1,5,5,1
55011,5501,5,5,5,1
55012,5501,5,5,5,1
55013,5501,5,5,5,1
55014,5501,5,5,5,1
55015,5501,5,5,5,1
55021,5502,3,5,1,1
55022,5502,3,5,1,1
55023,5502,3,5,1,1
55024,5502,3,5,1,1
55025,5502,3,5,1,1
55031,5503,5,5,5,1
55032,5503,5,5,5,1
55033,5503,5,5,5,1
55034,5503,5,5,5,1
55035,5503,5,5,5,1
55041,5504,5,5,5,1
55042,5504,5,5,5,1
55043,5504,5,5,5,1
55044,5504,5,5,5,1
55045,5504,5,5,5,1
55051,5505,3,5,5,1
55052,5505,3,5,5,1
55053,5505,3,5,5,1
55054,5505,3,5,5,1
55055,5505,3,5,5,1
55061,5506,3,5,5,5
55062,5506,3,5,5,5
55063,5506,3,5,5,5
55064,5506,3,5,5,5
55065,5506,3,5,5,5
55071,5507,1,5,5,1
55072,5507,1,5,5,1
55073,5507,1,5,5,1
55074,5507,1,5,5,1
55075,5507,1,5,5,1
55081,5508,1,5,1,1
55082,5508,1,5,1,1
55083,5508,1,5,1,1
55084,5508,1,5,1,1
55085,5508,1,5,1,1
55091,5509,3,5,1,5
55092,5509,3,5,1,5
55093,5509,3,5,1,5
55094,5509,3,5,1,5
55095,5509,3,5,1,5
55101,5510,3,5,1,1
55102,5510,3,5,1,1
55103,5510,3,5,1,1
55104,5510,3,5,1,1
55105,5510,3,5,1,1
55111,5511,3,1,1,1
55112,5511,3,1,1,1
55113,5511,3,1,1,1
55114,5511,3,1,1,1
55115,5511,3,1,1,1
55121,5512,5,5,1,5
55122,5512,5,5,1,5
55123,5512,5,5,1,5
55124,5512,5,5,1,5
55125,5512,5,5,1,5
55131,5513,3,5,5,1
55132,5513,3,5,5,1
55133,5513,3,5,5,1
55134,5513,3,5,5,1
55135,5513,3,5,5,1
55141,5514,5,5,1,5
55142,5514,5,5,1,5
55143,5514,5,5,1,5
55144,5514,5,5,1,5
55145,5514,5,5,1,5
55151,5515,3,1,1,1
55152,5515,3,1,1,1
55153,5515,3,1,1,1
55154,5515,3,1,1,1
55155,5515,3,1,1,1
55161,5516,3,1,1,1
55162,5516,3,1,1,1
55163,5516,3,1,1,1
55164,5516,3,1,1,1
55165,5516,3,1,1,1
55171,5517,1,5,1,5
55172,5517,1,5,1,5
55173,5517,1,5,1,5
55174,5517,1,5,1,5
55175,5517,1,5,1,5
55181,5518,3,5,5,1
55182,5518,3,5,5,1
55183,5518,3,5,5,1
55184,5518,3,5,5,1
55185,5518,3,5,5,1
55191,5519,3,5,1,5
55192,5519,3,5,1,5
55193,5519,3,5,1,5
55194,5519,3,5,1,5
55195,5519,3,5,1,5
55201,5520,3,5,5,5
55202,5520,3,5,5,5
55203,5520,3,5,5,5
55204,5520,3,5,5,5
55205,5520,3,5,5,5
55211,5521,1,5,5,1
55212,5521,1,5,5,1
55213,5521,1,5,5,1
55214,5521,1,5,5,1
55215,5521,1,5,5,1
55221,5522,5,5,1,1
55222,5522,5,5,1,1
55223,5522,5,5,1,1
55224,5522,5,5,1,1
55225,5522,5,5,1,1
55231,5523,3,5,1,1
55232,5523,3,5,1,1
55233,5523,3,5,1,1
55234,5523,3,5,1,1
55235,5523,3,5,1,1
55241,5524,3,5,1,1
55242,5524,3,5,1,1
55243,5524,3,5,1,1
55244,5524,3,5,1,1
55245,5524,3,5,1,1
55251,5525,1,5,1,1
55252,5525,1,5,1,1
55253,5525,1,5,1,1
55254,5525,1,5,1,1
55255,5525,1,5,1,1
55261,5526,5,5,1,5
55262,5526,5,5,1,5
55263,5526,5,5,1,5
55264,5526,5,5,1,5
55265,5526,5,5,1,5
55271,5527,5,5,1,1
55272,5527,5,5,1,1
55273,5527,5,5,1,1
55274,5527,5,5,1,1
55275,5527,5,5,1,1
55281,5528,5,5,5,1
55282,5528,5,5,5,1
55283,5528,5,5,5,1
55284,5528,5,5,5,1
55285,5528,5,5,5,1
55291,5529,3,5,5,1
55292,5529,3,5,5,1
55293,5529,3,5,5,1
55294,5529,3,5,5,1
55295,5529,3,5,5,1
55301,5530,1,5,5,5
55302,5530,1,5,5,5
55303,5530,1,5,5,5
55304,5530,1,5,5,5
55305,5530,1,5,5,5
55311,5531,5,5,5,1
55312,5531,5,5,5,1
55313,5531,5,5,5,1
55314,5531,5,5,5,1
55315,5531,5,5,5,1
55321,5532,5,5,5,1
55322,5532,5,5,5,1
55323,5532,5,5,5,1
55324,5532,5,5,5,1
55325,5532,5,5,5,1
55331,5533,3,5,5,1
55332,5533,3,5,5,1
55333,5533,3,5,5,1
55334,5533,3,5,5,1
55335,5533,3,5,5,1
55341,5534,5,5,5,1
55342,5534,5,5,5,1
55343,5534,5,5,5,1
55344,5534,5,5,5,1
55345,5534,5,5,5,1
55351,5535,1,5,5,1
55352,5535,1,5,5,1
55353,5535,1,5,5,1
55354,5535,1,5,5,1
55355,5535,1,5,5,1
55361,5536,5,5,1,5
55362,5536,5,5,1,5
55363,5536,5,5,1,5
55364,5536,5,5,1,5
55365,5536,5,5,1,5
55371,5537,5,5,1,1
55372,5537,5,5,1,1
55373,5537,5,5,1,1
55374,5537,5,5,1,1
55375,5537,5,5,1,1
55381,5538,3,5,5,1
55382,5538,3,5,5,1
55383,5538,3,5,5,1
55384,5538,3,5,5,1
55385,5538,3,5,5,1
55391,5539,3,5,1,1
55392,5539,3,5,1,1
55393,5539,3,5,1,1
55394,5539,3,5,1,1
55395,5539,3,5,1,1
55401,5540,1,5,5,1
55402,5540,1,5,5,1
55403,5540,1,5,5,1
55404,5540,1,5,5,1
55405,5540,1,5,5,1
55411,5541,3,5,1,1
55412,5541,3,5,1,1
55413,5541,3,5,1,1
55414,5541,3,5,1,1
55415,5541,3,5,1,1
55421,5542,5,5,5,1
55422,5542,5,5,5,1
55423,5542,5,5,5,1
55424,5542,5,5,5,1
55425,5542,5,5,5,1
55431,5543,5,5,1,1
55432,5543,5,5,1,1
55433,5543,5,5,1,1
55434,5543,5,5,1,1
55435,5543,5,5,1,1
55441,5544,3,1,5,5
55442,5544,3,1,5,5
55443,5544,3,1,5,5
55444,5544,3,1,5,5
55445,5544,3,1,5,5
55451,5545,1,5,1,5
55452,5545,1,5,1,5
55453,5545,1,5,1,5
55454,5545,1,5,1,5
55455,5545,1,5,1,5
55461,5546,3,5,5,1
55462,5546,3,5,5,1
55463,5546,3,5,5,1
55464,5546,3,5,5,1
55465,5546,3,5,5,1
55471,5547,5,5,5,1
55472,5547,5,5,5,1
55473,5547,5,5,5,1
55474,5547,5,5,5,1
55475,5547,5,5,5,1
55481,5548,5,1,5,1
55482,5548,5,1,5,1
55483,5548,5,1,5,1
55484,5548,5,1,5,1
55485,5548,5,1,5,1
55491,5549,5,5,5,1
55492,5549,5,5,5,1
55493,5549,5,5,5,1
55494,5549,5,5,5,1
55495,5549,5,5,5,1
55501,5550,5,5,5,5
55502,5550,5,5,5,5
55503,5550,5,5,5,5
55504,5550,5,5,5,5
55505,5550,5,5,5,5
55511,5551,3,1,1,1
55512,5551,3,1,1,1
55513,5551,3,1,1,1
55514,5551,3,1,1,1
55515,5551,3,1,1,1
55521,5552,3,5,5,1
55522,5552,3,5,5,1
55523,5552,3,5,5,1
55524,5552,3,5,5,1
55525,5552,3,5,5,1
55531,5553,3,5,5,1
55532,5553,3,5,5,1
55533,5553,3,5,5,1
55534,5553,3,5,5,1
55535,5553,3,5,5,1
55541,5554,1,5,5,1
55542,5554,1,5,5,1
55543,5554,1,5,5,1
55544,5554,1,5,5,1
55545,5554,1,5,5,1
55551,5555,3,5,5,1
55552,5555,3,5,5,1
55553,5555,3,5,5,1
55554,5555,3,5,5,1
55555,5555,3,5,5,1
55561,5556,3,5,5,1
55562,5556,3,5,5,1
55563,5556,3,5,5,1
55564,5556,3,5,5,1
55565,5556,3,5,5,1
55571,5557,3,5,1,1
55572,5557,3,5,1,1
55573,5557,3,5,1,1
55574,5557,3,5,1,1
55575,5557,3,5,1,1
55581,5558,5,5,5,5
55582,5558,5,5,5,5
55583,5558,5,5,5,5
55584,5558,5,5,5,5
55585,5558,5,5,5,5
55591,5559,3,5,5,1
55592,5559,3,5,5,1
55593,5559,3,5,5,1
55594,5559,3,5,5,1
55595,5559,3,5,5,1
55601,5560,1,5,5,5
55602,5560,1,5,5,5
55603,5560,1,5,5,5
55604,5560,1,5,5,5
55605,5560,1,5,5,5
55611,5561,5,5,1,1
55612,5561,5,5,1,1
55613,5561,5,5,1,1
55614,5561,5,5,1,1
55615,5561,5,5,1,1
55621,5562,5,5,5,1
55622,5562,5,5,5,1
55623,5562,5,5,5,1
55624,5562,5,5,5,1
55625,5562,5,5,5,1
55631,5563,5,5,1,5
55632,5563,5,5,1,5
55633,5563,5,5,1,5
55634,5563,5,5,1,5
55635,5563,5,5,1,5
55641,5564,3,1,1,1
55642,5564,3,1,1,1
55643,5564,3,1,1,1
55644,5564,3,1,1,1
55645,5564,3,1,1,1
55651,5565,5,5,5,1
55652,5565,5,5,5,1
55653,5565,5,5,5,1
55654,5565,5,5,5,1
55655,5565,5,5,5,1
55661,5566,3,5,1,1
55662,5566,3,5,1,1
55663,5566,3,5,1,1
55664,5566,3,5,1,1
55665,5566,3,5,1,1
55671,5567,3,5,1,1
55672,5567,3,5,1,1
55673,5567,3,5,1,1
55674,5567,3,5,1,1
55675,5567,3,5,1,1
55681,5568,1,5,1,1
55682,5568,1,5,1,1
55683,5568,1,5,1,1
55684,5568,1,5,1,1
55685,5568,1,5,1,1
55691,5569,5,5,5,1
55692,5569,5,5,5,1
55693,5569,5,5,5,1
55694,5569,5,5,5,1
55695,5569,5,5,5,1
55701,5570,1,1,5,1
55702,5570,1,1,5,1
55703,5570,1,1,5,1
55704,5570,1,1,5,1
55705,5570,1,1,5,1
55711,5571,3,5,5,1
55712,5571,3,5,5,1
55713,5571,3,5,5,1
55714,5571,3,5,5,1
55715,5571,3,5,5,1
55721,5572,5,5,5,5
55722,5572,5,5,5,5
55723,5572,5,5,5,5
55724,5572,5,5,5,5
55725,5572,5,5,5,5
55731,5573,1,5,1,1
55732,5573,1,5,1,1
55733,5573,1,5,1,1
55734,5573,1,5,1,1
55735,5573,1,5,1,1
55741,5574,3,5,5,5
55742,5574,3,5,5,5
55743,5574,3,5,5,5
55744,5574,3,5,5,5
55745,5574,3,5,5,5
